"X","all","all_genus","mam","mam_genus","amph","amph_genus","rep","rep_genus","tree_height","tree_density","elevation","temp","precip","ID","country","island","BGR","vert_all","mam_all","amp_all","rep_all","x","y"
18119,0,0,0,0,0,0,0,0,7,43430.24,148.6302,16.93394,28.3462,76,"Australia",NA,29,60,16,4,40,123.8894,-32.853377493
18120,2,2,2,2,0,0,0,0,11.07203,23411.77,92.1555,25.57989,104.1085,76,"Australia",NA,29,157,51,25,81,144.6394,-14.873377493
18121,0,0,0,0,0,0,0,0,9.045585,15324.89,314.5119,17.36562,24.28741,76,"Australia",NA,29,95,20,5,70,121.3194,-31.913377493
18122,2,2,2,2,0,0,0,0,0.1699568,23648.28,157.7881,25.24803,108.2552,76,"Australia",NA,29,159,51,24,84,144.7194,-14.903377493
18123,0,0,0,0,0,0,0,0,7.990331,51916.82,150.6243,16.88202,30.89196,76,"Australia",NA,29,60,15,6,39,123.4894,-33.013377493
18124,1,1,1,1,0,0,0,0,13.57464,17806.58,36.51589,27.01646,105.4355,76,"Australia",NA,29,158,42,20,96,135.3194,-12.293377493
18125,5,3,5,3,0,0,0,0,21.20905,23678.21,745.5582,18.17816,59.41183,76,"Australia",NA,29,157,47,16,94,148.2794,-25.193377493
18126,0,0,0,0,0,0,0,0,14.25171,18094.64,432.2046,24.64922,60.17263,76,"Australia",NA,29,96,25,10,61,143.0094,-18.913377493
18127,2,2,2,2,0,0,0,0,15,23950.1,77.47717,25.68038,102.9408,76,"Australia",NA,29,159,51,24,84,144.6494,-15.043377493
18128,5,3,5,3,0,0,0,0,32.73328,67697.6,355.7063,14.92362,92.09908,76,"Australia",NA,29,148,51,31,66,150.5494,-33.363377493
18129,1,1,1,1,0,0,0,0,2.824602,17446.6,219.4579,26.80821,99.99341,76,"Australia",NA,29,162,44,22,96,130.2394,-14.223377493
18130,2,2,2,2,0,0,0,0,25.20093,38812.91,249.3219,25.3916,151.7017,76,"Australia",NA,29,160,52,24,84,142.9994,-12.583377493
18131,1,1,1,1,0,0,0,0,4.545634,16778.45,15.99526,27.09185,107.1726,76,"Australia",NA,29,156,42,20,94,135.3694,-12.233377493
18132,1,1,1,1,0,0,0,0,3.071148,20304.1,74.61917,26.80894,104.4313,76,"Australia",NA,29,157,42,20,95,135.3794,-12.513377493
18133,2,2,2,2,0,0,0,0,24.44625,61447.3,105.6325,25.49171,134.4939,76,"Australia",NA,29,174,62,24,88,143.3794,-13.183377493
18134,5,3,5,3,0,0,0,0,26.73959,59811.1,408.4868,15.42694,82.92915,76,"Australia",NA,29,163,60,34,69,152.0294,-31.063377493
18135,2,2,2,2,0,0,0,0,9.899858,14415.14,55.14529,25.79503,100.5064,76,"Australia",NA,29,162,51,26,85,144.5194,-14.753377493
18136,0,0,0,0,0,0,0,0,7.002581,33526.57,152.3981,16.9825,28.49119,76,"Australia",NA,29,58,15,4,39,123.6894,-32.863377493
18137,0,0,0,0,0,0,0,0,7.27854,56267.37,17.82884,17.04811,25.43928,76,"Australia",NA,29,0,0,0,0,127.3794,-32.163377493
18138,1,1,1,1,0,0,0,0,10.80136,17109.66,44.52563,26.87762,107.1583,76,"Australia",NA,29,156,42,20,94,135.5294,-12.453377493
18139,2,2,2,2,0,0,0,0,14.56843,24350.62,81.76281,25.57965,105.1638,76,"Australia",NA,29,159,51,24,84,144.6694,-14.923377493
18140,5,3,5,3,0,0,0,0,27.44674,59335.34,656.5615,13.68736,96.10783,76,"Australia",NA,29,165,62,34,69,152.1594,-31.093377493
18141,5,3,5,3,0,0,0,0,35.14038,68859.1,533.9202,14.95205,73.61485,76,"Australia",NA,29,146,50,29,67,150.5394,-33.003377493
18142,2,2,2,2,0,0,0,0,13.66027,22236.33,25.8146,26.43177,145.8459,76,"Australia",NA,29,142,43,22,77,142.4994,-11.143377493
18143,2,2,2,2,0,0,0,0,28.77879,36306.45,274.8858,24.43332,154.0943,76,"Australia",NA,29,190,66,29,95,145.2294,-16.033377493
18144,2,2,2,2,0,0,0,0,21.59778,41525.85,63.41832,25.81213,112.9663,76,"Australia",NA,29,0,0,0,85,143.4594,-13.823377493
18145,5,3,5,3,0,0,0,0,25.79821,72374.48,676.9394,14.38672,66.46654,76,"Australia",NA,29,140,48,27,65,150.2994,-33.093377493
18146,1,1,1,1,0,0,0,0,13.69734,18247.2,299.1187,26.31147,101.7123,76,"Australia",NA,29,172,46,23,103,130.6294,-14.243377493
18147,4,3,4,3,0,0,0,0,19.38762,27022.45,650.275,18.68365,57.99829,76,"Australia",NA,29,157,47,16,94,148.4994,-25.233377493
18148,2,2,2,2,0,0,0,0,13.32867,20290.9,22.27227,26.46151,144.915,76,"Australia",NA,29,142,43,22,77,142.4094,-11.173377493
18149,1,1,1,1,0,0,0,0,5.268484,11825.32,3.870481,27.02057,97.69379,76,"Australia",NA,29,0,0,0,89,134.7994,-12.183377493
18150,0,0,0,0,0,0,0,0,9.176535,41853.23,327.5616,17.13416,26.0276,76,"Australia",NA,29,93,18,5,70,121.0694,-32.093377493
18151,1,1,1,1,0,0,0,0,3.636383,21553.64,18.37742,27.69576,117.354,76,"Australia",NA,29,184,49,24,111,132.2194,-12.523377493
18152,0,0,0,0,0,0,0,0,7.148336,54777.9,146.7749,16.75615,32.19847,76,"Australia",NA,29,60,15,6,39,123.5694,-33.123377493
18153,2,2,2,2,0,0,0,0,23.39701,46118.09,235.2715,24.79903,122.2375,76,"Australia",NA,29,161,51,24,86,144.9394,-15.043377493
18154,0,0,0,0,0,0,0,0,12.96551,15396.56,573.194,22.46136,50.85713,76,"Australia",NA,29,132,34,11,87,144.7094,-20.383377493
18155,2,2,2,2,0,0,0,0,17.64952,31731.86,48.8188,26.0737,112.889,76,"Australia",NA,29,0,0,0,85,143.4494,-13.893377493
18156,2,2,2,2,0,0,0,0,17.03794,23065.88,30.62773,26.39434,146.2657,76,"Australia",NA,29,0,0,0,76,142.5794,-11.143377493
18157,2,2,2,2,0,0,0,0,32.52987,55638.97,843.7366,20.45227,124.2328,76,"Australia",NA,29,224,74,43,107,145.7894,-18.263377493
18158,0,0,0,0,0,0,0,0,12.15254,13573.44,377.1623,24.80337,61.32513,76,"Australia",NA,29,96,25,10,61,143.0994,-18.853377493
18159,2,2,2,2,0,0,0,0,15.50509,30280.94,73.04447,25.41947,112.5188,76,"Australia",NA,29,157,51,25,81,144.7894,-14.813377493
18160,0,0,0,0,0,0,0,0,7.059346,21541.53,143.3151,17.03802,26.21513,76,"Australia",NA,29,56,16,1,39,124.2694,-32.643377493
18161,5,3,5,3,0,0,0,0,35.48182,64864.73,967.2463,13.80571,97.17885,76,"Australia",NA,29,161,60,31,70,151.6494,-32.103377493
18162,2,2,2,2,0,0,0,0,21.12854,37885.35,326.8625,24.34464,122.1147,76,"Australia",NA,29,161,51,24,86,144.9494,-14.943377493
18163,1,1,1,1,0,0,0,0,0.05465368,16602.66,56.43534,26.8829,105.7038,76,"Australia",NA,29,157,42,20,95,135.4694,-12.493377493
18164,2,2,2,2,0,0,0,0,19.15577,39276.62,33.67036,25.78012,125.0609,76,"Australia",NA,29,0,0,0,85,143.5194,-13.373377493
18165,0,0,0,0,0,0,0,0,8.082918,15021.52,458.5476,24.09549,59.07673,76,"Australia",NA,29,101,30,10,61,143.2894,-19.193377493
18166,2,2,2,2,0,0,0,0,20.59057,33712.23,152.8275,25.2289,150.1567,76,"Australia",NA,29,160,52,24,84,143.1094,-12.913377493
18167,5,3,5,3,0,0,0,0,25.95011,64288.08,847.662,15.18185,82.58929,76,"Australia",NA,29,163,60,34,69,152.0294,-31.013377493
18168,5,3,5,3,0,0,0,0,30.0388,68116.45,648.9285,14.06275,78.5405,76,"Australia",NA,29,144,49,28,67,150.4094,-33.193377493
18169,2,2,2,2,0,0,0,0,19.3073,34939.86,139.0814,25.86726,146.5549,76,"Australia",NA,29,142,43,22,77,142.5094,-11.543377493
18170,5,3,5,3,0,0,0,0,30.84079,68480.88,657.234,13.97912,94.57276,76,"Australia",NA,29,144,49,28,67,150.4794,-33.343377493
18171,0,0,0,0,0,0,0,0,7,18838.88,21.82887,17.05222,25.24467,76,"Australia",NA,29,56,13,0,43,127.2194,-32.113377493
18172,2,2,2,2,0,0,0,0,27.5606,60070.9,370.3094,24.65511,119.7778,76,"Australia",NA,29,177,61,25,91,143.2994,-13.453377493
18173,0,0,0,0,0,0,0,0,6.330878,13883.96,119.3872,16.81897,26.26336,76,"Australia",NA,29,55,12,0,43,125.2994,-32.373377493
18174,2,2,2,2,0,0,0,0,14.08557,26368.61,48.96494,26.24354,146.3005,76,"Australia",NA,29,142,43,22,77,142.4194,-11.693377493
18175,2,2,2,2,0,0,0,0,14.81273,25418.6,97.59282,25.54039,107.6017,76,"Australia",NA,29,159,51,24,84,144.7294,-15.103377493
18176,3,2,3,2,0,0,0,0,25.31435,50350.01,67.94882,23.182,153.1275,76,"Australia",NA,29,223,74,41,108,145.9394,-18.413377493
18177,4,2,4,2,0,0,0,0,30.22518,63550.22,441.8429,15.51719,68.08405,76,"Australia",NA,29,145,52,28,65,150.8794,-32.623377493
18178,1,1,1,1,0,0,0,0,16.81022,21729.85,19.37738,27.58192,115.7523,76,"Australia",NA,29,182,48,24,110,132.0194,-12.563377493
18179,0,0,0,0,0,0,0,0,6,2847.488,100.0071,16.80903,26.60415,76,"Australia",NA,29,56,14,0,42,125.3794,-32.423377493
18180,2,2,2,2,0,0,0,0,13.127,30848.56,14.84196,26.04745,122.9221,76,"Australia",NA,29,0,0,0,85,143.5794,-13.443377493
18181,2,2,2,2,0,0,0,0,29.41949,47353.14,351.5908,24.59238,113.3753,76,"Australia",NA,29,177,61,25,91,143.3194,-13.603377493
18182,2,2,2,2,0,0,0,0,22.7521,59062.93,85.36427,26.04237,145.9077,76,"Australia",NA,29,148,45,21,82,142.6494,-11.413377493
18183,2,2,2,2,0,0,0,0,13.11723,15415.88,20.70901,25.48819,109.6913,76,"Australia",NA,29,0,0,0,0,144.6694,-14.553377493
18184,2,2,2,2,0,0,0,0,15.00031,20663.92,94.62508,26.03481,146.1938,76,"Australia",NA,29,142,43,22,77,142.4194,-11.523377493
18185,2,2,2,2,0,0,0,0,16,23848.52,176.3521,25.36404,130.272,76,"Australia",NA,29,174,61,25,88,143.1794,-13.263377493
18186,0,0,0,0,0,0,0,0,7.391193,49394.81,162.9365,16.79518,29.63736,76,"Australia",NA,29,58,15,4,39,123.8594,-32.963377493
18187,2,2,2,2,0,0,0,0,17.72605,31189.57,35.29641,26.16335,114.3686,76,"Australia",NA,29,178,63,27,88,143.4794,-13.973377493
18188,2,2,2,2,0,0,0,0,33.33555,51115.86,716.4991,21.53306,134.3737,76,"Australia",NA,29,223,74,41,108,145.8394,-18.333377493
18189,0,0,0,0,0,0,0,0,0.1445192,14549.9,485.0271,24.06833,62.58142,76,"Australia",NA,29,113,34,10,69,143.5194,-19.003377493
18190,2,2,2,2,0,0,0,0,21.92006,24954.23,233.4216,25.17921,151.421,76,"Australia",NA,29,160,52,24,84,142.9394,-12.603377493
18191,1,1,1,1,0,0,0,0,3.605006,16132.06,77.9655,26.81183,103.5452,76,"Australia",NA,29,159,44,20,95,135.2994,-12.493377493
18192,2,2,2,2,0,0,0,0,21.16539,39748.79,309.5438,24.39931,121.6232,76,"Australia",NA,29,161,51,24,86,144.9394,-14.953377493
18193,2,2,2,2,0,0,0,0,31.33167,49231.02,318.9677,24.61607,133.3576,76,"Australia",NA,29,174,62,24,88,143.2994,-13.193377493
18194,5,3,5,3,0,0,0,0,25.05794,51140.39,478.7054,14.93398,83.34574,76,"Australia",NA,29,163,60,34,69,152.0094,-31.093377493
18195,0,0,0,0,0,0,0,0,7.989249,4151.135,290.1461,18.03178,20.07525,76,"Australia",NA,29,98,22,3,73,122.4694,-31.233377493
18196,2,2,2,2,0,0,0,0,24.41714,43339.37,211.0565,25.11497,149.4925,76,"Australia",NA,29,0,0,0,85,143.1594,-12.933377493
18197,4,2,4,2,0,0,0,0,27.2512,52078.22,394.0027,15.80688,64.92144,76,"Australia",NA,29,146,50,31,65,150.8394,-32.583377493
18198,0,0,0,0,0,0,0,0,10.72771,13184.64,405.9532,24.41736,60.83502,76,"Australia",NA,29,101,30,10,61,143.3694,-19.063377493
18199,0,0,0,0,0,0,0,0,10.6513,14429.21,528.6068,22.50008,50.53824,76,"Australia",NA,29,132,34,11,87,144.6994,-20.403377493
18200,0,0,0,0,0,0,0,0,11.73985,11707.83,406.0991,24.91141,62.35754,76,"Australia",NA,29,101,25,9,67,143.1194,-18.783377493
18201,0,0,0,0,0,0,0,0,15.29755,13367.99,447.2791,24.02349,62.38771,76,"Australia",NA,29,113,34,10,69,143.5194,-19.023377493
18202,2,2,2,2,0,0,0,0,34.67476,41643.27,280.6445,22.49165,278.5772,76,"Australia",NA,29,220,71,44,105,145.8694,-17.413377493
18203,0,0,0,0,0,0,0,0,6.692798,21775.88,112.0999,16.81713,26.14975,76,"Australia",NA,29,55,12,0,43,125.3794,-32.363377493
18204,2,2,2,2,0,0,0,0,17.73537,38811.08,40.16265,26.32029,145.3952,76,"Australia",NA,29,0,0,0,76,142.7494,-11.253377493
18205,0,0,0,0,0,0,0,0,17.91864,13282.84,509.4503,23.89937,59.47663,76,"Australia",NA,29,101,30,10,61,143.3694,-19.203377493
18206,0,0,0,0,0,0,0,0,6.522856,19551.43,130.2583,16.92081,26.57553,76,"Australia",NA,29,57,13,0,44,124.6794,-32.583377493
18207,2,2,2,2,0,0,0,0,16.8947,25080.48,167.5088,25.24633,109.1696,76,"Australia",NA,29,159,51,24,84,144.7394,-14.933377493
18208,2,2,2,2,0,0,0,0,16.23451,22265.55,28.32262,26.48815,142.9694,76,"Australia",NA,29,0,0,0,0,142.2094,-11.393377493
18209,2,2,2,2,0,0,0,0,23.6746,40175.33,42.30804,25.75396,116.7019,76,"Australia",NA,29,177,61,25,91,143.4194,-13.573377493
18210,0,0,0,0,0,0,0,0,9,5756.214,306.326,17.41106,24.16525,76,"Australia",NA,29,95,20,5,70,121.3094,-31.893377493
18211,0,0,0,0,0,0,0,0,5,49201.22,88.32151,16.84109,27.53509,76,"Australia",NA,29,0,0,0,0,125.0694,-32.663377493
18212,2,2,2,2,0,0,0,0,28.01713,39457.38,402.1191,24.37857,112.0507,76,"Australia",NA,29,177,61,25,91,143.3094,-13.643377493
18213,0,0,0,0,0,0,0,0,4.690658,33151.11,151.295,16.85823,29.08771,76,"Australia",NA,29,58,15,4,39,123.9394,-32.913377493
18214,2,2,2,2,0,0,0,0,20.29852,33719.42,194.8435,25.4871,150.5483,76,"Australia",NA,29,160,52,24,84,142.8794,-12.503377493
18215,0,0,0,0,0,0,0,0,11.62219,12745.1,690.7319,22.20633,50.67863,76,"Australia",NA,29,132,34,11,87,144.7694,-20.463377493
18216,5,3,5,3,0,0,0,0,18.35455,25713.58,479.1829,19.32121,58.32838,76,"Australia",NA,29,166,48,16,102,148.0294,-24.743377493
18217,2,2,2,2,0,0,0,0,19.62622,32048.88,45.77775,26.25666,146.0851,76,"Australia",NA,29,0,0,0,76,142.5794,-11.253377493
18218,5,3,5,3,0,0,0,0,31.39542,64201.22,689.1096,14.25524,78.409,76,"Australia",NA,29,144,49,28,67,150.4694,-33.113377493
18219,4,2,4,2,0,0,0,0,28.88264,69561.27,555.4171,14.7356,68.32349,76,"Australia",NA,29,139,48,25,66,150.5594,-32.633377493
18220,1,1,1,1,0,0,0,0,16,20492.06,12.46577,27.57565,115.8117,76,"Australia",NA,29,182,48,24,110,132.0194,-12.573377493
18221,5,3,5,3,0,0,0,0,17.81758,23875.92,689.9438,18.40808,58.84409,76,"Australia",NA,29,152,47,16,89,148.2194,-25.153377493
18222,0,0,0,0,0,0,0,0,15.67485,12622.85,435.8849,24.36818,61.02769,76,"Australia",NA,29,96,25,10,61,143.2994,-19.013377493
18223,5,3,5,3,0,0,0,0,30.13222,69912.77,303.2329,13.73499,80.83897,76,"Australia",NA,29,144,48,30,66,150.1694,-33.823377493
18224,0,0,0,0,0,0,0,0,7.683823,18750.5,141.1732,16.84818,28.32689,76,"Australia",NA,29,19,15,4,0,124.2194,-32.863377493
18225,2,2,2,2,0,0,0,0,8.286606,16714.45,101.4177,26.0795,146.8594,76,"Australia",NA,29,144,44,22,78,142.4894,-11.763377493
18226,5,3,5,3,0,0,0,0,27.18583,73078.52,600.1311,13.97842,74.16757,76,"Australia",NA,29,146,50,29,67,150.4194,-33.013377493
18227,0,0,0,0,0,0,0,0,7.805976,32517.67,335.5308,17.45247,24.5062,76,"Australia",NA,29,97,21,6,70,121.0594,-31.783377493
18228,1,1,1,1,0,0,0,0,0.319062,15625.79,7,27.88923,96.44177,76,"Australia",NA,29,165,46,23,96,130.0094,-14.113377493
18229,5,3,5,3,0,0,0,0,24.16579,73528.76,669.8285,14.24066,66.35001,76,"Australia",NA,29,140,48,27,65,150.2994,-33.013377493
18230,2,2,2,2,0,0,0,0,17.12064,24545.36,27.17608,26.36479,146.4422,76,"Australia",NA,29,142,43,22,77,142.5094,-11.083377493
18231,2,2,2,2,0,0,0,0,30.01217,35988.25,333.1334,22.36649,270.2644,76,"Australia",NA,29,236,70,44,122,145.8194,-17.473377493
18232,0,0,0,0,0,0,0,0,17.07674,16236.04,414.2503,24.22939,60.69522,76,"Australia",NA,29,112,33,10,69,143.4494,-19.123377493
18233,2,2,2,2,0,0,0,0,15.52531,23393.56,50.87186,26.32016,145.5519,76,"Australia",NA,29,142,43,22,77,142.3294,-11.623377493
18234,1,1,1,1,0,0,0,0,9.984192,18969.3,7.456998,27.85424,98.21542,76,"Australia",NA,29,157,44,22,91,129.8194,-13.993377493
18235,0,0,0,0,0,0,0,0,10.52868,36079.99,355.5899,16.94636,26.31713,76,"Australia",NA,29,93,18,5,70,121.1794,-32.123377493
18236,0,0,0,0,0,0,0,0,14.30902,15288.51,498.8584,24.09115,60.05413,76,"Australia",NA,29,101,30,10,61,143.2894,-19.113377493
18237,2,2,2,2,0,0,0,0,28.41711,51777.82,479.4738,24.12375,157.2271,76,"Australia",NA,29,0,0,0,107,145.2794,-16.093377493
18238,0,0,0,0,0,0,0,0,9.363815,13017.52,498.1302,24.09953,59.78338,76,"Australia",NA,29,101,30,10,61,143.2594,-19.123377493
18239,0,0,0,0,0,0,0,0,3.135473,13461.64,542.6561,23.57838,56.98715,76,"Australia",NA,29,98,27,10,61,143.3294,-19.413377493
18240,2,2,2,2,0,0,0,0,20.40902,33464.6,134.4757,25.63323,150.4021,76,"Australia",NA,29,160,52,24,84,142.8594,-12.483377493
18241,5,3,5,3,0,0,0,0,27.9884,76066.35,715.3284,13.78578,72.3308,76,"Australia",NA,29,146,50,29,67,150.3594,-33.023377493
18242,4,2,4,2,0,0,0,0,33.946,67833.81,456.9729,14.8736,69.34052,76,"Australia",NA,29,139,48,25,66,150.6194,-32.683377493
18243,2,2,2,2,0,0,0,0,16.27694,25759.03,12.11165,26.46833,143.7482,76,"Australia",NA,29,0,0,0,0,142.2194,-11.503377493
18244,2,2,2,2,0,0,0,0,15.39548,29107.43,68.44995,26.24166,146.0921,76,"Australia",NA,29,142,43,22,77,142.4294,-11.653377493
18245,2,2,2,2,0,0,0,0,19.56362,31932.23,115.5749,25.72093,152.7199,76,"Australia",NA,29,160,52,24,84,142.9794,-12.723377493
18246,0,0,0,0,0,0,0,0,8.18361,65877.93,21.61688,16.94985,26.19686,76,"Australia",NA,29,0,0,0,37,127.2294,-32.243377493
18247,2,2,2,2,0,0,0,0,19.23003,26528.21,103.5333,25.86533,150.1228,76,"Australia",NA,29,159,50,22,87,142.7594,-12.493377493
18248,1,1,1,1,0,0,0,0,2.567723,24671.21,22.14382,27.73184,118.0415,76,"Australia",NA,29,189,52,25,112,132.3594,-12.753377493
18249,1,1,1,1,0,0,0,0,0.257433,16753.32,266.8057,26.70118,94.98895,76,"Australia",NA,29,167,45,22,100,130.1994,-14.503377493
18250,0,0,0,0,0,0,0,0,5.705447,20495.69,384.5486,16.80572,26.65044,76,"Australia",NA,29,89,18,5,66,121.2394,-32.163377493
18251,2,2,2,2,0,0,0,0,17,28060.9,161.9924,25.31605,136.9207,76,"Australia",NA,29,175,62,24,89,143.1094,-13.153377493
18252,2,2,2,2,0,0,0,0,18.22877,28677.98,50.12239,26.32929,148.0801,76,"Australia",NA,29,140,41,22,77,142.3894,-12.033377493
18253,2,2,2,2,0,0,0,0,5.412062,23989.77,89.61906,25.86239,149.9696,76,"Australia",NA,29,158,47,24,87,142.8294,-12.723377493
18254,0,0,0,0,0,0,0,0,10.34296,12062.19,542.2814,23.54789,56.72337,76,"Australia",NA,29,98,27,10,61,143.3294,-19.433377493
18255,2,2,2,2,0,0,0,0,17.72221,27834.12,326.8181,24.86979,146.5379,76,"Australia",NA,29,160,52,24,84,143.0694,-12.953377493
18256,0,0,0,0,0,0,0,0,9.175764,12519.03,315.6567,25.05702,58.35352,76,"Australia",NA,29,98,27,10,61,142.9894,-19.053377493
18257,0,0,0,0,0,0,0,0,11.07029,12947.67,478.9665,23.70962,55.32403,76,"Australia",NA,29,104,32,9,63,143.3294,-19.543377493
18258,0,0,0,0,0,0,0,0,14.48035,12991.53,503.5932,23.55181,52.85505,76,"Australia",NA,29,99,26,9,64,143.4094,-19.783377493
18259,1,1,1,1,0,0,0,0,14.75512,17274.43,729.5278,21.92748,51.76779,76,"Australia",NA,29,132,34,11,87,144.8194,-20.413377493
18260,1,1,1,1,0,0,0,0,2.29466,17036.58,102.9337,26.70667,106.914,76,"Australia",NA,29,157,42,20,95,135.6094,-12.563377493
18261,2,2,2,2,0,0,0,0,29.21056,39476.17,428.6132,23.76537,151.3135,76,"Australia",NA,29,212,72,35,105,145.2194,-16.233377493
18262,0,0,0,0,0,0,0,0,11.12053,8438.129,398.9997,24.70115,59.73387,76,"Australia",NA,29,96,25,10,61,142.9294,-18.893377493
18263,5,3,5,3,0,0,0,0,17.7879,19774.86,824.7371,17.87078,60.05001,76,"Australia",NA,29,163,48,16,99,148.0294,-25.053377493
18264,0,0,0,0,0,0,0,0,8.043907,36460.87,326.5583,17.14781,24.81437,76,"Australia",NA,29,95,20,5,70,121.4194,-32.033377493
18265,0,0,0,0,0,0,0,0,8.666838,37108.53,345.456,17.17725,22.77889,76,"Australia",NA,29,93,20,2,71,122.6494,-31.823377493
18266,1,1,1,1,0,0,0,0,17.36704,29019.67,319.4628,26.25241,99.6683,76,"Australia",NA,29,167,44,23,100,130.4494,-14.363377493
18267,2,2,2,2,0,0,0,0,17.39055,39523.06,62.15292,26.35644,146.5336,76,"Australia",NA,29,144,44,22,78,142.2894,-11.803377493
18268,5,3,5,3,0,0,0,0,24.39727,72994.52,641.5914,14.24992,68.07079,76,"Australia",NA,29,140,48,27,65,150.3194,-33.083377493
18269,0,0,0,0,0,0,0,0,8.929219,20214.34,336.7082,17.23523,24.76754,76,"Australia",NA,29,95,20,5,70,121.2894,-31.943377493
18270,0,0,0,0,0,0,0,0,5.006147,19172.55,94.1614,16.85646,27.39783,76,"Australia",NA,29,0,0,0,0,125.0094,-32.653377493
18271,0,0,0,0,0,0,0,0,7,25946.36,22.05692,17.0045,25.32881,76,"Australia",NA,29,57,16,0,41,126.9494,-32.133377493
18272,2,2,2,2,0,0,0,0,29.82712,57257.34,1216.805,20.07252,126.9783,76,"Australia",NA,29,0,0,0,120,145.2794,-16.523377493
18273,5,3,5,3,0,0,0,0,13.74586,18778.56,603.4157,19.25518,58.34478,76,"Australia",NA,29,148,43,14,91,147.8794,-24.593377493
18274,2,2,2,2,0,0,0,0,12.77111,46231.77,216.2066,25.44823,114.2917,76,"Australia",NA,29,177,61,25,91,143.4094,-13.633377493
18275,2,2,2,2,0,0,0,0,27.46688,46108.74,612.5617,23.49754,107.8951,76,"Australia",NA,29,183,64,28,91,143.3094,-13.913377493
18276,5,3,5,3,0,0,0,0,35.96409,62473.32,720.0101,14.12503,97.30357,76,"Australia",NA,29,161,60,31,70,151.5794,-32.123377493
18277,2,2,2,2,0,0,0,0,14.06747,34507.25,25.76196,26.46414,144.2918,76,"Australia",NA,29,142,43,22,77,142.2494,-11.563377493
18278,0,0,0,0,0,0,0,0,7.936735,44320.82,155.3902,17.02588,27.7034,76,"Australia",NA,29,60,16,4,40,123.6794,-32.793377493
18279,1,1,1,1,0,0,0,0,12,18474.17,23.16015,27.57083,114.747,76,"Australia",NA,29,184,50,24,110,132.0194,-12.813377493
18280,5,3,5,3,0,0,0,0,31.34568,70286.48,748.0643,13.24901,76.07498,76,"Australia",NA,29,146,50,29,67,150.3894,-32.873377493
18281,2,2,2,2,0,0,0,0,32.17254,52022.75,661.92,20.63645,120.5704,76,"Australia",NA,29,224,74,43,107,145.7694,-18.293377493
18282,5,3,5,3,0,0,0,0,17.02657,17885.55,888.29,17.65641,60.82094,76,"Australia",NA,29,163,48,16,99,147.9794,-24.913377493
18283,4,3,4,3,0,0,0,0,21.50554,22322.91,833.7315,18.00543,59.79459,76,"Australia",NA,29,157,47,16,94,148.3394,-25.213377493
18284,2,2,2,2,0,0,0,0,24.09467,48196.36,424.1699,24.29525,104.9719,76,"Australia",NA,29,171,62,26,83,143.2994,-13.963377493
18285,5,3,5,3,0,0,0,0,18.41136,27147.19,752.9202,17.88034,60.51476,76,"Australia",NA,29,163,48,16,99,148.1294,-25.023377493
18286,2,2,2,2,0,0,0,0,16.31967,36556.05,61.72424,26.26966,145.9649,76,"Australia",NA,29,142,43,22,77,142.4094,-11.653377493
18287,5,3,5,3,0,0,0,0,17.39322,23145.53,664.4749,18.68726,59.46128,76,"Australia",NA,29,166,48,16,102,147.9894,-24.723377493
18288,1,1,1,1,0,0,0,0,13.28711,17761.97,593.9178,22.33441,51.28158,76,"Australia",NA,29,132,34,11,87,144.7594,-20.383377493
18289,5,3,5,3,0,0,0,0,16.79661,21541.08,693.0128,19.2117,57.77128,76,"Australia",NA,29,155,46,15,94,147.7994,-24.613377493
18290,2,2,2,2,0,0,0,0,19.19256,32309.9,16.89567,26.19186,116.1967,76,"Australia",NA,29,0,0,0,85,143.5094,-13.713377493
18291,0,0,0,0,0,0,0,0,6.609406,15434.18,107.0015,16.8146,26.32342,76,"Australia",NA,29,56,14,0,42,125.3994,-32.383377493
18292,0,0,0,0,0,0,0,0,13,12772.18,573.6672,23.37515,53.68439,76,"Australia",NA,29,111,34,9,68,143.4494,-19.733377493
18293,2,2,2,2,0,0,0,0,18.2287,31689.21,140.1491,25.94155,146.2164,76,"Australia",NA,29,142,43,22,77,142.4594,-11.413377493
18294,0,0,0,0,0,0,0,0,6.921452,17627.9,138.0827,16.96275,26.21332,76,"Australia",NA,29,57,13,0,44,124.6194,-32.543377493
18295,5,3,5,3,0,0,0,0,29.56063,71409.83,760.2932,13.81864,72.77981,76,"Australia",NA,29,146,50,29,67,150.3894,-32.963377493
18296,0,0,0,0,0,0,0,0,7.929551,37013.07,392.5396,16.75714,25.60363,76,"Australia",NA,29,95,20,5,70,121.5594,-32.123377493
18297,0,0,0,0,0,0,0,0,8,42104.72,329.8831,17.77739,21.08788,76,"Australia",NA,29,98,22,3,73,122.2794,-31.313377493
18298,5,3,5,3,0,0,0,0,27.7394,85182.95,1102.014,10.62266,87.44291,76,"Australia",NA,29,130,42,24,64,149.9194,-34.073377493
18299,0,0,0,0,0,0,0,0,5.980654,32603.99,98.17715,16.86336,27.39816,76,"Australia",NA,29,0,0,0,0,124.9694,-32.653377493
18300,0,0,0,0,0,0,0,0,7,56896.83,16.00004,16.9552,25.95262,76,"Australia",NA,29,0,0,0,37,126.9694,-32.203377493
18301,1,1,1,1,0,0,0,0,4.060718,18453.13,285.5218,26.63325,94.57005,76,"Australia",NA,29,168,44,22,102,130.3694,-14.543377493
